	Description	Secretion_orignial	Orignial_rank	Secretion 0.01	Rank 0.01	Secretion 0.025	Rank 0.025	Secretion 0.05	Rank 0.05	Secretion 0.1	Rank 0.1	Secretion 0.125	Rank 0.125	Secretion 0.15	Rank 0.15
CP003496.1_prot_D7S_00721_652	tRNA-specific adenosine deaminase	False	1597.0	False	406.0	False	515.0	False	461.0	False	420.0	False	462.0	False	511.0
CP003496.1_prot_D7S_00722_653	thymidylate synthase	False	1119.0	False	1256.0	False	1168.0	False	1166.0	False	1207.0	False	1181.0	False	1053.0
CP003496.1_prot_D7S_00723_654	prolipoprotein diacylglyceryl transferase	False	608.0	False	1866.0	False	1855.0	False	1742.0	False	1865.0	False	1863.0	False	1813.0
CP003496.1_prot_D7S_00724_655	thymidylate synthase	False	737.0	False	1784.0	False	1836.0	False	1856.0	False	1981.0	False	1846.0	False	1972.0
CP003496.1_prot_D7S_00725_656	dinucleoside polyphosphate hydrolase	False	862.0	False	1006.0	False	915.0	False	910.0	False	762.0	False	838.0	False	1139.0
CP003496.1_prot_D7S_00726_657	D-ribose pyranase	False	1690.0	False	400.0	False	509.0	False	559.0	False	639.0	False	501.0	False	651.0
CP003496.1_prot_D7S_00727_658	D-ribose transporter ATP binding protein	False	847.0	True	1340.0	True	1471.0	False	1461.0	True	1702.0	True	1220.0	True	1455.0
CP003496.1_prot_D7S_00728_659	ribose ABC transporter permease protein	False	1272.0	False	1179.0	False	1172.0	False	1366.0	False	1193.0	False	1277.0	False	966.0
CP003496.1_prot_D7S_00729_660	D-ribose transporter subunit RbsB	True	185.0	True	795.0	True	660.0	True	668.0	True	670.0	True	658.0	True	592.0
CP003496.1_prot_D7S_00730_661	ribokinase	False	1325.0	False	1195.0	False	1163.0	False	1197.0	False	1085.0	False	1050.0	True	1149.0
CP003496.1_prot_D7S_00731_662	cold-shock DNA-binding domain protein	False	177.0	False	1020.0	False	947.0	False	948.0	False	956.0	False	827.0	False	860.0
CP003496.1_prot_D7S_00736_663	glycosylltransferase	False	408.0	False	1957.0	False	1944.0	False	1924.0	False	1955.0	True	1937.0	False	1748.0
CP003496.1_prot_D7S_00737_664	argininosuccinate lyase	False	693.0	False	1757.0	False	1670.0	False	1741.0	False	1915.0	False	1793.0	False	1980.0
CP003496.1_prot_D7S_00738_665	glutamate dehydrogenase	False	468.0	False	1887.0	True	1812.0	False	1884.0	False	1929.0	False	1816.0	False	1906.0
CP003496.1_prot_D7S_00739_666	catalase	True	168.0	True	993.0	True	964.0	True	994.0	True	1024.0	True	982.0	True	901.0
CP003496.1_prot_D7S_00740_667	putative FHA domain protein	False	533.0	False	1797.0	False	1845.0	False	1882.0	False	1923.0	False	1859.0	False	1855.0
CP003496.1_prot_D7S_00741_668	hypothetical protein	False	671.0	False	1303.0	False	1262.0	False	1142.0	False	1429.0	False	1323.0	False	1824.0
CP003496.1_prot_D7S_00742_669	WD-40 repeat containing protein, putative	False	1164.0	False	1121.0	False	1346.0	False	1300.0	False	1291.0	False	1363.0	False	1436.0
CP003496.1_prot_D7S_00744_671	putative long-chain-fatty-acid--CoA ligase-like protein	False	1499.0	False	660.0	False	695.0	False	571.0	False	633.0	False	925.0	False	776.0
CP003496.1_prot_D7S_00748_673	anaerobic ribonucleoside-triphosphate reductase	False	88.0	False	15.0	False	10.0	False	18.0	False	49.0	False	10.0	False	40.0
CP003496.1_prot_D7S_00749_674	anaerobic ribonucleotide reductase-activating protein	False	1602.0	True	401.0	False	452.0	False	451.0	False	416.0	False	625.0	False	685.0
CP003496.1_prot_D7S_00750_675	putative deoxyribonuclease YjjV	False	186.0	False	1025.0	False	938.0	False	977.0	False	939.0	False	976.0	False	1025.0
CP003496.1_prot_D7S_00751_676	plasmid stabilization system protein	False	1965.0	False	145.0	False	154.0	False	154.0	False	173.0	False	182.0	False	158.0
CP003496.1_prot_D7S_00752_677	hypothetical protein	False	1503.0	False	648.0	False	657.0	False	623.0	False	648.0	False	649.0	False	728.0
CP003496.1_prot_D7S_00753_678	peptidyl-prolyl cis-trans isomerase B	False	233.0	False	1032.0	False	1118.0	False	1130.0	False	1148.0	False	1139.0	False	1000.0
CP003496.1_prot_D7S_00754_679	cysteinyl-tRNA synthetase	False	398.0	False	1909.0	False	1829.0	False	1828.0	False	1885.0	False	1817.0	False	1626.0
CP003496.1_prot_D7S_00755_680	hypothetical protein	False	1001.0	False	1373.0	False	1359.0	False	1367.0	False	1376.0	False	1320.0	False	1197.0
CP003496.1_prot_D7S_00759_683	putative FHA domain protein	False	800.0	False	1629.0	False	1658.0	False	1635.0	False	1646.0	False	1774.0	False	1940.0
CP003496.1_prot_D7S_00764_684	protoporphyrinogen oxidase	False	1262.0	False	1148.0	False	1239.0	False	1227.0	False	1347.0	False	1176.0	False	1379.0
CP003496.1_prot_D7S_00765_685	TrkG protein	False	1177.0	False	1275.0	False	1357.0	False	1331.0	False	1339.0	False	1264.0	False	1115.0
CP003496.1_prot_D7S_00766_686	IMPACT family protein	False	1247.0	False	836.0	False	867.0	False	818.0	False	969.0	False	862.0	False	866.0
CP003496.1_prot_D7S_00768_688	IMPACT family protein	False	1051.0	False	1102.0	False	1201.0	False	1190.0	False	1234.0	False	1409.0	False	1328.0
CP003496.1_prot_D7S_00770_690	sulfurtransferase TusA	False	1203.0	False	1116.0	False	1017.0	False	1013.0	False	1065.0	False	1166.0	False	954.0
CP003496.1_prot_D7S_00771_691	putative cytoplasmic protein	False	338.0	False	140.0	False	145.0	False	180.0	False	106.0	False	308.0	False	151.0
CP003496.1_prot_D7S_00773_692	nicotinamide-nucleotide adenylyltransferase	False	115.0	False	1541.0	False	1501.0	False	1469.0	False	1338.0	False	1378.0	False	1171.0
CP003496.1_prot_D7S_00774_693	murein transglycosyllase C	False	546.0	False	1570.0	False	1779.0	False	1852.0	False	1619.0	False	1812.0	False	1814.0
CP003496.1_prot_D7S_00776_695	phosphoglycerate kinase	False	1049.0	False	1564.0	False	1446.0	False	1607.0	False	1430.0	False	1580.0	False	1473.0
CP003496.1_prot_D7S_00777_696	ribosomal protein L17	False	309.0	False	269.0	False	314.0	False	326.0	False	319.0	False	164.0	False	302.0
CP003496.1_prot_D7S_00778_697	DNA-directed RNA polymerase, alpha subunit	False	1204.0	False	1045.0	False	1067.0	False	941.0	False	1136.0	False	996.0	False	1098.0
CP003496.1_prot_D7S_00779_698	ribosomal protein S4	False	858.0	False	1173.0	False	1143.0	False	1164.0	False	1345.0	False	1077.0	False	1350.0
CP003496.1_prot_D7S_00780_699	30S ribosomal protein S11	False	249.0	False	394.0	False	468.0	False	615.0	False	556.0	False	394.0	False	487.0
CP003496.1_prot_D7S_00781_700	ribosomal protein S13p/S18e	False	1901.0	False	94.0	False	98.0	False	151.0	False	146.0	False	166.0	False	146.0
CP003496.1_prot_D7S_00783_702	preprotein translocase, SecY subunit	False	373.0	False	1926.0	False	1928.0	False	1932.0	False	1960.0	False	1825.0	False	1868.0
CP003496.1_prot_D7S_00784_703	ribosomal protein L15	False	240.0	False	538.0	False	553.0	False	594.0	False	428.0	False	496.0	False	459.0
CP003496.1_prot_D7S_00785_704	ribosomal protein S5	False	227.0	False	681.0	False	640.0	False	743.0	False	810.0	False	771.0	False	629.0
CP003496.1_prot_D7S_00786_705	ribosomal protein L18	False	83.0	False	82.0	False	87.0	False	111.0	False	96.0	False	112.0	False	91.0
CP003496.1_prot_D7S_00787_706	50S ribosomal protein L6	False	1683.0	False	353.0	False	378.0	False	346.0	False	414.0	False	232.0	False	293.0
CP003496.1_prot_D7S_00788_707	ribosomal protein S8	True	1780.0	False	278.0	False	251.0	False	252.0	False	291.0	False	328.0	False	407.0
CP003496.1_prot_D7S_00789_708	30S ribosomal protein S14	False	333.0	False	85.0	False	75.0	False	52.0	False	87.0	False	73.0	False	46.0
CP003496.1_prot_D7S_00790_709	50S ribosomal protein L5	False	1410.5	False	613.0	False	683.0	False	782.0	False	764.0	False	497.0	False	537.0
CP003496.1_prot_D7S_00791_710	50S ribosomal protein L24	False	1607.0	False	365.0	False	255.0	False	230.0	False	216.0	False	134.0	False	195.0
CP003496.1_prot_D7S_00792_711	50S ribosomal protein L14	False	1783.0	False	317.0	False	245.0	False	308.0	False	228.0	False	214.0	False	209.0
CP003496.1_prot_D7S_00793_712	integrase, catalytic region	False	1865.0	False	134.0	False	130.0	False	115.0	False	140.0	False	175.0	False	97.0
CP003496.1_prot_D7S_00794_713	delta-aminolevulinic acid dehydratase	False	1680.0	False	596.0	False	669.0	False	652.0	False	533.0	False	710.0	False	772.0
CP003496.1_prot_D7S_00795_714	twin arginine-targeting protein translocase TatC	False	609.0	False	1736.0	False	1726.0	False	1673.0	False	1623.0	False	1677.0	False	1803.0
CP003496.1_prot_D7S_00796_715	sec-independent translocase	False	176.0	False	1142.0	False	1042.0	False	991.0	False	898.0	False	871.0	False	1020.0
CP003496.1_prot_D7S_00797_716	twin arginine translocase protein A	False	295.0	False	493.0	False	507.0	False	496.0	False	532.0	False	507.0	False	411.0
CP003496.1_prot_D7S_00799_718	WD-40 repeat containing protein, putative	False	273.5	False	506.5	False	469.5	False	395.5	False	449.5	False	311.5	False	396.5
CP003496.1_prot_D7S_00800_719	WD-40 repeat containing protein, putative	False	1416.5	False	673.5	False	879.5	False	755.5	False	584.5	False	788.5	False	671.5
CP003496.1_prot_D7S_00801_720	hypothetical protein	False	976.0	False	1035.0	False	963.0	False	1064.0	True	1203.0	False	1180.0	False	1066.0
CP003496.1_prot_D7S_00802_721	FHA domain protein	False	587.0	False	1880.0	False	1856.0	False	1878.0	False	1896.0	False	1862.0	False	1926.0
CP003496.1_prot_D7S_00803_722	hypothetical protein	False	1543.0	False	552.0	False	575.0	False	613.0	False	610.0	False	609.0	False	633.0
CP003496.1_prot_D7S_00804_723	chaperonin HslO	False	501.0	False	1945.0	False	1934.0	False	1879.0	False	1971.0	False	1860.0	False	1910.0
CP003496.1_prot_D7S_00805_724	heat shock protein 15	False	278.0	False	340.0	False	381.0	False	358.0	False	455.0	False	366.0	False	349.0
CP003496.1_prot_D7S_00806_725	HAD-superfamily hydrolase, subfamily IA, variant 3	False	1357.0	False	876.0	False	934.0	False	882.0	False	865.0	False	879.0	False	745.0
CP003496.1_prot_D7S_00807_726	ADP compounds hydrolase NudE	False	1542.0	False	458.0	False	434.0	False	472.0	False	289.0	False	513.0	False	372.0
CP003496.1_prot_D7S_00808_727	histidine kinase	False	121.0	False	1273.0	False	1506.0	False	1459.0	False	1335.0	False	1390.0	False	1636.0
CP003496.1_prot_D7S_00809_728	inner membrane protein YkgB	False	1385.0	False	1011.0	False	954.0	False	987.0	False	1052.0	False	926.0	False	1033.0
CP003496.1_prot_D7S_00810_729	oligopeptide transporter, OPT family	False	1596.0	False	586.0	False	654.0	False	683.0	False	574.0	False	729.0	False	477.0
CP003496.1_prot_D7S_00811_730	hypothetical protein	False	1854.0	False	292.0	False	364.0	False	316.0	False	321.0	False	247.0	False	391.0
CP003496.1_prot_D7S_00812_731	3',5'-bisphosphate nucleotidase	False	1115.0	False	1478.0	False	1364.0	False	1383.0	False	1110.0	False	1239.0	False	1120.0
CP003496.1_prot_D7S_00813_732	glucose-6-phosphate 1-dehydrogenase	True	1931.0	False	98.0	False	183.0	False	247.0	True	238.0	False	170.0	True	269.0
CP003496.1_prot_D7S_00814_733	diadenosine tetraphosphatase	False	668.0	False	1826.0	False	1933.0	False	1961.0	False	1890.0	False	1950.0	False	1931.0
CP003496.1_prot_D7S_00815_734	virulence-associated protein D	False	1437.0	False	695.0	False	691.0	False	672.0	False	667.0	False	740.0	False	602.0
CP003496.1_prot_D7S_00819_736	magnesium and cobalt transport protein CorA	False	1442.0	False	865.0	False	742.0	False	834.0	False	794.0	False	800.0	False	980.0
CP003496.1_prot_D7S_00820_737	integral membrane protein	False	1454.0	False	789.0	False	813.0	False	843.0	False	651.0	False	872.0	False	705.0
CP003496.1_prot_D7S_00821_738	hypothetical protein	False	1884.0	False	146.0	False	166.0	False	183.0	False	150.0	False	184.0	False	134.0
CP003496.1_prot_D7S_00822_739	NADPH-flavin oxidoreductase	False	570.0	False	1849.0	False	1893.0	False	1849.0	False	1816.0	False	1739.0	False	1878.0
CP003496.1_prot_D7S_00824_740	excinuclease ABC subunit B	False	1585.0	False	762.0	True	584.0	False	494.0	False	724.0	False	555.0	False	378.0
CP003496.1_prot_D7S_00826_742	hypothetical protein	False	1559.0	False	565.0	False	638.0	False	723.0	False	846.0	False	844.0	False	868.0
CP003496.1_prot_D7S_00827_743	paar repeat-containing protein	False	1048.0	False	1325.0	False	1329.0	False	1375.0	False	1381.0	False	1326.0	False	1337.0
CP003496.1_prot_D7S_00828_744	23S rRNA pseudouridine synthase D	False	770.0	False	1414.0	False	1249.0	False	1275.0	False	1445.0	False	1604.0	False	1771.0
CP003496.1_prot_D7S_00829_745	ribosomal large subunit pseudouridine synthase D	False	1332.0	False	761.0	False	803.0	False	676.0	False	978.0	False	742.0	False	582.0
CP003496.1_prot_D7S_00830_746	lipoprotein	True	721.0	True	1888.0	True	1788.0	True	1667.0	True	1636.0	True	1760.0	True	1849.0
CP003496.1_prot_D7S_00831_747	5-formyltetrahydrofolate cyclo-ligase	False	1038.0	False	1253.0	False	1175.0	False	1169.0	False	1185.0	False	1291.0	False	1165.0
CP003496.1_prot_D7S_00832_748	Z-ring-associated protein ZapA	False	1896.0	False	215.0	False	197.0	False	224.0	False	193.0	False	113.0	False	123.0
CP003496.1_prot_D7S_00833_749	yecA family protein	False	636.0	False	1554.0	False	1652.0	False	1526.0	False	1625.0	False	1469.0	False	1779.0
CP003496.1_prot_D7S_00834_750	Xaa-Pro aminopeptidase	True	545.0	False	1729.0	False	1621.0	False	1568.0	True	1801.0	True	1731.0	True	1681.0
CP003496.1_prot_D7S_00835_751	30S ribosomal protein S16	True	1711.0	True	114.0	True	52.0	True	88.0	True	61.0	True	138.0	True	185.0
CP003496.1_prot_D7S_00836_752	16S rRNA processing protein RimM	False	1248.0	False	890.0	False	864.0	False	806.0	False	831.0	False	672.0	False	951.0
CP003496.1_prot_D7S_00837_753	tRNA guanine-N1--methyltransferase	False	741.0	False	1395.0	False	1459.0	False	1421.0	False	1436.0	False	1611.0	False	1679.0
CP003496.1_prot_D7S_00838_754	50S ribosomal protein L19	False	1686.0	False	263.0	False	269.0	False	323.0	False	274.0	False	278.0	False	339.0
CP003496.1_prot_D7S_00839_755	MreD protein	False	1404.0	False	919.0	False	970.0	False	984.0	False	897.0	False	984.0	False	1082.0
CP003496.1_prot_D7S_00840_756	rod shape-determining protein MreC	False	1384.0	False	968.0	False	1066.0	False	1140.0	False	1190.0	False	1155.0	False	1101.0
CP003496.1_prot_D7S_00841_757	rod shape-determining protein MreB	False	59.0	False	939.0	True	857.0	False	876.0	True	663.0	False	622.0	True	859.0
CP003496.1_prot_D7S_00843_759	RNA methyltransferase, TrmH family, group 3	False	920.0	False	1238.0	False	1157.0	False	1133.0	False	1135.0	False	1126.0	False	1250.0
CP003496.1_prot_D7S_00844_760	hypothetical protein	False	1358.0	False	873.0	False	852.0	False	804.0	False	763.0	False	780.0	False	815.0
CP003496.1_prot_D7S_00845_761	glycerol-3-phosphate transporter	False	990.0	True	1160.0	True	1254.0	True	1592.0	True	1419.0	True	1117.0	False	1373.0
CP003496.1_prot_D7S_00846_762	glycerophosphoryl diester phosphodiesterase	True	1244.0	True	909.0	True	702.0	True	731.0	True	901.0	True	673.0	True	725.0
CP003496.1_prot_D7S_00847_763	DNA protecting protein DprA	False	525.0	False	1603.0	False	1576.0	False	1477.0	False	1692.0	False	1671.0	False	1647.0
CP003496.1_prot_D7S_00848_764	ribosomal protein L9	True	1724.0	False	189.0	False	138.0	False	165.0	False	192.0	False	177.0	False	215.0
CP003496.1_prot_D7S_00849_765	30S ribosomal protein S18	False	1221.0	False	744.0	False	816.0	False	863.0	False	983.0	False	911.0	False	904.0
CP003496.1_prot_D7S_00852_768	30S ribosomal protein S6	False	320.0	False	154.0	False	184.0	False	208.0	False	130.0	False	165.0	False	106.0
CP003496.1_prot_D7S_00853_769	LexA repressor	False	218.0	False	265.0	False	228.0	False	214.0	False	290.0	False	233.0	False	161.0
CP003496.1_prot_D7S_00855_771	MdlB protein	False	819.0	False	1346.0	False	1401.0	False	1494.0	False	1292.0	False	1123.0	False	1745.0
CP003496.1_prot_D7S_00856_772	transcriptional regulator AraC family protein	False	171.0	False	943.0	False	1022.0	False	1033.0	False	1053.0	False	868.0	False	843.0
CP003496.1_prot_D7S_00857_773	alkylhydroperoxidase AhpD core	False	1911.0	True	16.0	True	5.0	True	4.0	False	14.0	True	8.0	True	20.0
CP003496.1_prot_D7S_00858_774	lipopolysaccharide biosynthesis protein	False	1772.0	False	550.0	False	457.0	True	448.0	True	310.0	True	498.0	True	625.0
CP003496.1_prot_D7S_00859_775	3-deoxy-D-manno-octulosonic-acid kinase	False	663.0	False	1330.0	False	1432.0	False	1464.0	False	1589.0	False	1440.0	False	1506.0
CP003496.1_prot_D7S_00860_776	pantetheine-phosphate adenylyltransferase	False	1103.0	False	1361.0	False	1243.0	False	1268.0	False	1367.0	False	1242.0	False	1261.0
CP003496.1_prot_D7S_00861_777	3-deoxy-D-manno-octulosonic-acid transferase domain-containing protein	False	372.0	False	1981.0	False	1958.0	False	1956.0	False	1951.0	False	1807.0	False	1987.0
CP003496.1_prot_D7S_00862_778	lipopolysaccharide core biosynthesis glycosylltransferase KdtX	False	619.0	False	1793.0	False	1733.0	False	1791.0	False	1608.0	False	1831.0	False	1632.0
CP003496.1_prot_D7S_00863_779	virulence-associated protein, putative	False	348.0	False	109.0	False	63.0	False	77.0	False	112.0	False	75.0	False	42.0
CP003496.1_prot_D7S_00864_780	Plasmid maintenance system killer	False	1891.0	False	270.0	False	305.0	False	312.0	False	285.0	False	357.0	False	345.0
CP003496.1_prot_D7S_00865_781	phosphatidylserine synthase	False	760.0	False	1612.0	False	1561.0	False	1390.0	False	1802.0	False	1703.0	False	993.0
CP003496.1_prot_D7S_00866_782	ATP-dependent RNA helicase SrmB	False	224.0	True	245.0	True	146.0	True	163.0	True	242.0	True	309.0	True	303.0
CP003496.1_prot_D7S_00867_783	NapF protein	False	1473.0	False	758.0	False	774.0	False	870.0	False	900.0	False	784.0	False	763.0
CP003496.1_prot_D7S_00868_784	ribonuclease T2 family	False	20.0	False	1294.0	False	1269.0	False	1281.0	False	1199.0	False	1256.0	False	1336.0
CP003496.1_prot_D7S_00869_785	phosphoglycerate kinase	False	1556.0	False	714.0	False	757.0	False	709.0	False	820.0	False	757.0	False	821.0
CP003496.1_prot_D7S_00870_786	fructose-bisphosphate aldolase	False	1531.0	False	749.0	False	753.0	False	925.0	False	1008.0	False	473.0	False	920.0
CP003496.1_prot_D7S_00871_787	RfaL protein	False	907.0	False	1733.0	False	1649.0	False	1799.0	False	1489.0	False	1733.0	False	1825.0
CP003496.1_prot_D7S_00872_788	protein cof	False	880.0	False	1834.0	False	1793.0	False	1776.0	False	1770.0	False	1741.0	False	1708.0
CP003496.1_prot_D7S_00873_789	acetohydroxy acid synthase II	False	571.0	False	1930.0	False	1964.0	False	1968.0	False	1984.0	False	1961.0	False	1945.0
CP003496.1_prot_D7S_00876_792	translation elongation factor Tu	True	99.5	True	1682.0	False	1541.0	False	1493.0	True	1400.0	True	1614.0	True	1314.0
CP003496.1_prot_D7S_00881_793	pantothenate kinase	False	1337.0	False	1066.0	False	1255.0	False	1195.0	False	1357.0	False	1205.0	False	937.0
CP003496.1_prot_D7S_00883_795	ATP-dependent DNA helicase RecQ	False	64.0	False	144.0	False	39.0	False	20.0	False	4.0	False	27.0	False	9.0
CP003496.1_prot_D7S_00884_796	frataxin-like protein	False	1983.0	False	59.0	False	81.0	False	55.0	False	196.0	False	287.0	False	107.0
CP003496.1_prot_D7S_00886_798	diaminopimelate decarboxylase	False	523.0	False	1973.0	False	1955.0	False	1941.0	False	1983.0	False	1917.0	False	1944.0
CP003496.1_prot_D7S_00887_799	inner membrane protein	False	853.0	False	1353.0	False	1352.0	False	1369.0	False	1435.0	False	1356.0	False	1461.0
CP003496.1_prot_D7S_00888_800	dna-3-methyladenine glycosyllase 1	False	1213.0	False	949.0	False	932.0	False	920.0	False	854.0	False	927.0	False	715.0
